id,company_name,address_1,address_2,address_3,post_code,post_town,county,country,region,head_office_country,domain,phone,location_type,company_email,founded_date,company_age,industry,company_size,annual_revenue,annual_revenue_source,annual_revenue_confidence,full_address,company_name_status,company_name_issue,industry_status,industry_issue,head_office_country_status,head_office_country_issue,company_age_status,company_age_issue,domain_status,domain_issue
2007,Fuller-Jones,"Studio 27T
Ruth Terrace",,Flat 67,FK5 3EU,South Rachel,Merionethshire,England,,England,oconnor.com,6717220355.0,,sean72@watkins.com,,Unknown,Transportation,Unknown,10069560.0,original,1.0,"Studio 27T
Ruth Terrace, , Flat 67",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2155,Rowe Group,6 George Shore,,Studio 67X,HD9 4DB,Ingramshire,Greater London,England,,Not Specified,morris.biz,Not Provided,,mohammeddaniels@james.info,,46.0,IT,20.0,7291957.0,original,1.0,"6 George Shore, , Studio 67X",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2541,Naylor PLC,"Studio 5
Cole Summit",,Flat 67K,,Pricehaven,,,East of England,England,Unknown Domain,2474771870.0,Single Site,sthompson@jones.com,,12.0,IT,100.0,7258302.0,original,1.0,"Studio 5
Cole Summit, , Flat 67K",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2440,"Carpenter, Moore and Glover",90 Abigail Extensions,,Flat 7,AB51 6DW,,,,,England,graham-foster.com,2251470256.0,Branch,stevengill@bell-harris.com,,48.0,Automotive,50.0,1550972.0,original,1.0,"90 Abigail Extensions, , Flat 7",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2482,Taylor Inc,0 Duncan Meadow,,,OX57 9BR,East Jessicashire,,,East of England,England,Unknown Domain,Not Provided,,damianharris@sharpe.com,2023-03-16,31.0,Unknown Industry,200.0,4987424.0,original,1.0,0 Duncan Meadow,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2422,Wilkinson PLC,9 Bruce Shores,,Flat 74,,Marshtown,Greater London,England,,England,phillips.com,1532191663.0,Single Site,martin82@owens-arnold.com,,2.0,Marketing,200.0,8945220.0,original,1.0,"9 Bruce Shores, , Flat 74",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2778,"Wright, Jones and Finch","Studio 95E
Lee Expressway",,Flat 50,,West Gemma,Durham,England,East Midlands,Not Specified,turner.co.uk,9837082146.0,Branch,Not Provided,2002-04-11,41.0,IT,20.0,10162567.0,original,1.0,"Studio 95E
Lee Expressway, , Flat 50",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2474,Davies-Hunt,"Flat 57
Walsh Park",,Flat 90X,BD3A 4XE,,South Ayrshire,England,East of England,Not Specified,lawrence-roberts.com,8266528150.0,,Not Provided,,30.0,Automotive,200.0,6274308.485121235,model_imputed,0.6,"Flat 57
Walsh Park, , Flat 90X",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2334,"Doyle, Roberts and Bishop","Studio 83
Tomlinson Wall",,Studio 89E,HP13 4DZ,Howardbury,,England,London,Not Specified,Unknown Domain,8702494734.0,,charlie10@graham-brown.net,,48.0,Hospitality,Unknown,9544273.0,original,1.0,"Studio 83
Tomlinson Wall, , Studio 89E",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2576,Newton LLC,"Studio 50
Abdul Plaza",,Studio 8,W9J 2PX,,Gloucestershire,,West Midlands,Not Specified,nicholls.com,Not Provided,Branch,Not Provided,2010-10-03,32.0,Automotive,50.0,9799517.0,original,1.0,"Studio 50
Abdul Plaza, , Studio 8",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2087,Atkinson-Pearce,"Flat 62
Powell Prairie",,,,,,,South East England,Not Specified,Unknown Domain,Not Provided,Head Office,denise32@morgan-clarke.com,,1.0,Education,200.0,6528792.0,original,1.0,"Flat 62
Powell Prairie",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2567,Johnson Inc,08 Conor Extensions,,,,Dianehaven,Bedfordshire,England,London,England,rogers-hope.co.uk,7755855869.0,,Not Provided,,8.0,Health Care,20.0,9880006.0,original,1.0,08 Conor Extensions,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2594,"Knowles, Watts and Warren","Flat 1
Baker Via",,,G7 6ZL,Port Wendy,,England,East Midlands,England,mahmood-wood.com,4864352496.0,Branch,Not Provided,,37.0,Education,Unknown,6198738.312358139,median_imputed,0.5,"Flat 1
Baker Via",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2530,"Wood, Robinson and Williams","Studio 41
Johnson Hill",,,N8 6YU,East Leonard,,England,North West England,England,james.com,Not Provided,,smithandrew@hudson-nelson.com,,38.0,Retail,100.0,5814098.203041362,model_imputed,0.6,"Studio 41
Johnson Hill",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2581,Smith-Griffiths,"Studio 57T
David Cliffs",,Studio 16I,,Andrewsland,Northumberland,England,North West England,Not Specified,griffiths.biz,4121417792.0,Branch,Not Provided,,31.0,Transportation,50.0,9866836.0,original,1.0,"Studio 57T
David Cliffs, , Studio 16I",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2707,Curtis PLC,"Studio 28
Woods Spring",,,LS7V 2YD,West Deborah,East Ayrshire,England,Yorkshire And The Humber,England,hawkins.net,1188152453.0,,hwhite@anderson.co.uk,,Unknown,Health Care,50.0,6475243.651991422,model_imputed,0.6,"Studio 28
Woods Spring",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2448,Bull-Craig,"Studio 99V
Black View",,Flat 10,,Port Christopherport,,England,,England,Unknown Domain,Not Provided,Branch,harrisonshirley@holmes.com,,4.0,Automotive,200.0,9459266.0,original,1.0,"Studio 99V
Black View, , Flat 10",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2453,"Wilson, Kaur and Woodward","Studio 53M
Elliott Locks",,Flat 15Y,M81 1LJ,,Montgomeryshire,England,,England,barker-talbot.org,9973565429.0,,Not Provided,,Unknown,Hospitality,20.0,4520289.0,original,1.0,"Studio 53M
Elliott Locks, , Flat 15Y",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2228,Green Inc,7 Law Skyway,,Studio 12,,Smithport,Shropshire,England,West Midlands,Not Specified,evans-bull.net,Not Provided,,chelseawhittaker@harding.com,,33.0,Hospitality,20.0,7057663.0,original,1.0,"7 Law Skyway, , Studio 12",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2352,"Storey, Brown and Matthews","Flat 67
Rita Valley",,Studio 3,,Brownside,Staffordshire,England,,England,taylor.com,8341352808.0,,Not Provided,,Unknown,Hospitality,50.0,7870708.959323416,model_imputed,0.6,"Flat 67
Rita Valley, , Studio 3",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2728,"Scott, Harris and Hooper",53 O'Neill Grove,,Studio 1,YO91 4PN,,,England,,England,anderson-gardner.com,Not Provided,Head Office,norman27@baxter-cooper.co.uk,,24.0,Hospitality,100.0,3120948.0,original,1.0,"53 O'Neill Grove, , Studio 1",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2212,"Johnston, Thomson and Ward",8 Geraldine Canyon,,,LE8 7UH,,West Midlands,England,West Midlands,Not Specified,Unknown Domain,5452744327.0,Single Site,rcole@patel.com,,50.0,Manufacturing,20.0,1055488.0,original,1.0,8 Geraldine Canyon,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2079,"James, Fry and Duffy",67 Wong Terrace,,,,South Stephenfurt,Montgomeryshire,England,West Midlands,England,walker.com,5616527836.0,,Not Provided,2008-04-06,49.0,Construction,50.0,5015307.0,original,1.0,67 Wong Terrace,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2148,"Kirk, Bartlett and Newton",734 Arthur Cove,,Flat 50,,Leemouth,Midlothian,England,,Not Specified,Unknown Domain,8000011054.0,,lydialawrence@whitehouse.com,1979-12-11,31.0,Education,200.0,3948933.0,original,1.0,"734 Arthur Cove, , Flat 50",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2302,Matthews Ltd,"Flat 68
Adams Common",,,,Parkermouth,West Yorkshire,England,,England,williams.com,Not Provided,Head Office,Not Provided,2022-04-28,16.0,Unknown Industry,Unknown,3544610.0,original,1.0,"Flat 68
Adams Common",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2628,Wall PLC,021 Roberts Unions,,Flat 09V,E7 5DL,Perryton,,England,North West England,Not Specified,harrison.com,6285176510.0,,wayne43@bell-warner.info,1985-07-12,37.0,IT,20.0,8746461.0,original,1.0,"021 Roberts Unions, , Flat 09V",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2777,"Rees, Cook and Hodgson","Studio 49
Parker Club",,Studio 37U,AL42 8AG,South Janice,,England,London,England,moore-page.com,Not Provided,,uatkinson@cole.com,2013-11-13,49.0,Automotive,50.0,2977579.0,original,1.0,"Studio 49
Parker Club, , Studio 37U",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2506,"Gregory, Evans and Smith","Studio 20S
Norman Highway",,Studio 84J,DA5P 6FL,,Cardiganshire,,East of England,England,Unknown Domain,4758834123.0,,cliffordwebb@edwards.co.uk,,Unknown,Unknown Industry,50.0,10727044.0,original,1.0,"Studio 20S
Norman Highway, , Studio 84J",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
2342,"Read, Williams and Foster",575 Megan Views,,Flat 5,LD2N 2HF,West Katyview,West Midlands,England,East Midlands,England,barrett-cook.co.uk,7657445849.0,Branch,nicholasholloway@mills.com,1993-08-07,27.0,Construction,50.0,4410466.0,original,1.0,"575 Megan Views, , Flat 5",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2485,Jones-Knight,"Flat 76
Thompson Branch",,Studio 61M,,New Carlfurt,Derry and Londonderry,,,Not Specified,graham.com,Not Provided,Head Office,lawrence97@john-page.com,,Unknown,Education,50.0,9165219.0,original,1.0,"Flat 76
Thompson Branch, , Studio 61M",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2711,Watts Inc,848 Hicks Creek,,Flat 64G,G4B 8UD,Georgiaville,,England,East Midlands,England,kelly.com,8765723896.0,,malcolm67@ross.com,1982-02-04,33.0,Manufacturing,Unknown,9114337.0,original,1.0,"848 Hicks Creek, , Flat 64G",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2133,Dobson Inc,"Studio 73
Short River",,Flat 03,B1A 5NT,Shaneville,Breconshire,England,,England,Unknown Domain,1414894972.0,,nathan08@parker.com,1997-06-30,28.0,Manufacturing,20.0,3192032.0,original,1.0,"Studio 73
Short River, , Flat 03",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2703,"Hughes, Fry and Hall",0 Cooper Pass,,Flat 92,,,Antrim,England,,England,Unknown Domain,6923312301.0,Single Site,barrettleanne@williams-martin.com,2025-08-21,0.0,Unknown Industry,Unknown,7277883.0,original,1.0,"0 Cooper Pass, , Flat 92",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2311,Smith PLC,843 Ruth Green,,,G3 0UW,Victoriabury,,England,East Midlands,England,hardy-marshall.org,Not Provided,Single Site,Not Provided,1992-12-11,24.0,Hospitality,Unknown,11705092.0,original,1.0,843 Ruth Green,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2722,Vincent PLC,6 Reynolds Wall,,Flat 3,,,Armagh,England,,England,rowe.info,Not Provided,,Not Provided,,5.0,Unknown Industry,50.0,8773126.0,original,1.0,"6 Reynolds Wall, , Flat 3",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2629,"Shaw, Smith and Parker","Studio 91
Tom Ridges",,Studio 61E,,,Tyne and Wear,,North West England,England,smart-smith.com,7091396043.0,Head Office,parkerjack@james.biz,1988-04-11,45.0,Hospitality,200.0,2514913.0,original,1.0,"Studio 91
Tom Ridges, , Studio 61E",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2000,"Humphreys, Watts and Sutton",01 Hurst Causeway,,,,,West Berkshire,England,,England,Unknown Domain,Not Provided,Head Office,ihodgson@newman.com,2005-01-02,20.0,Unknown Industry,20.0,3678638.0,original,1.0,01 Hurst Causeway,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2316,"Lewis, Rahman and Wright",54 Kelly Mill,,,MK61 1FZ,,Essex,,,England,mellor.com,7008419140.0,Single Site,barlowstewart@thomas-burton.co.uk,,20.0,Retail,200.0,8942696.0,original,1.0,54 Kelly Mill,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2706,Chapman-Kaur,7 Damien Rapids,,,IP79 7EP,North Trevorshire,,England,East Midlands,England,Unknown Domain,6474711627.0,Single Site,wbarton@bird.net,,35.0,Construction,Unknown,4713925.0,median_imputed,0.5,7 Damien Rapids,INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2547,"Jones, Evans and Perkins","Flat 01
Anderson Vista",,Flat 73,L19 6FY,New Angelaside,Wiltshire,England,,England,james-harrison.com,3054265382.0,Single Site,terry95@smith.com,,50.0,Hospitality,Unknown,7468693.0,median_imputed,0.5,"Flat 01
Anderson Vista, , Flat 73",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2872,McCarthy PLC,"Studio 6
Johnson Forge",,Studio 3,L83 4QQ,Wilkinsonton,Angus,England,,England,Unknown Domain,2212397265.0,,Not Provided,2018-09-06,38.0,Unknown Industry,200.0,5400067.0,original,1.0,"Studio 6
Johnson Forge, , Studio 3",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2532,Smith LLC,98 Bell Rue,,,S4S 0DE,,,,London,England,green.com,9370923627.0,Branch,Not Provided,2020-08-30,8.0,Hospitality,20.0,10193742.0,original,1.0,98 Bell Rue,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2477,Myers-Nash,"Flat 48
Aimee Port",,Studio 77N,ML3E 9WF,South Ben,Northamptonshire,England,London,England,baker.com,Not Provided,Single Site,tinanaylor@doyle-obrien.biz,,14.0,Unknown Industry,Unknown,2951710.0,original,1.0,"Flat 48
Aimee Port, , Studio 77N",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2404,Thomas Ltd,7 Macdonald Shoals,,Studio 44,N8D 1XB,,Derry and Londonderry,England,West Midlands,England,reid-williams.info,6429414719.0,Branch,yrogers@taylor.com,1986-03-21,39.0,Health Care,200.0,6634108.195814242,model_imputed,0.6,"7 Macdonald Shoals, , Studio 44",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2172,Kemp-Hall,"Flat 25A
Debra Stravenue",,Studio 90N,W1J 1TP,,Pembrokeshire,England,East Midlands,England,skinner-walker.org,Not Provided,Single Site,elainehammond@preston.info,1981-07-24,49.0,IT,50.0,7297831.908810159,model_imputed,0.6,"Flat 25A
Debra Stravenue, , Studio 90N",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2125,Shaw Inc,"Studio 08
Henderson Lane",,,W59 9YQ,Olivershire,Stirling,,South East England,Not Specified,lloyd.net,5267830151.0,,valerie10@rogers.net,,39.0,Education,20.0,5406551.521851865,median_imputed,0.5,"Studio 08
Henderson Lane",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2394,"Jones, Richards and O'Brien","Flat 8
Kevin Village",,Flat 04,S7 0UF,Abigailmouth,,England,South East England,Not Specified,oneill.com,6698742900.0,Head Office,simon05@webster.biz,,Unknown,Unknown Industry,100.0,5599619.155524741,median_imputed,0.5,"Flat 8
Kevin Village, , Flat 04",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2420,"Williams, Brown and Thomas",983 Mitchell Flat,,Flat 0,,North Stuart,,,,Not Specified,white.com,7042696384.0,,Not Provided,,Unknown,Hospitality,100.0,11768051.0,original,1.0,"983 Mitchell Flat, , Flat 0",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2552,"French, Morris and Hill","Flat 35
Hawkins Islands",,Studio 71H,N7 1GA,Greenchester,,England,London,Not Specified,walker.com,8488058985.0,Branch,carterleanne@knight-baldwin.com,,40.0,Transportation,100.0,7157188.952794951,model_imputed,0.6,"Flat 35
Hawkins Islands, , Studio 71H",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2903,"Hayward, Howarth and Mann","Studio 11Z
Welch Circle",,,M1B 5BN,East Linda,Lancashire,England,,England,begum-white.com,Not Provided,Single Site,Not Provided,1985-10-26,34.0,IT,Unknown,9789963.0,original,1.0,"Studio 11Z
Welch Circle",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2090,"Tucker, Harvey and Smith","Flat 00
Carly Common",,Flat 42U,,Suttonfort,Pembrokeshire,England,Yorkshire And The Humber,England,Unknown Domain,Not Provided,Single Site,jade53@daly.com,,29.0,Hospitality,50.0,1412092.0,original,1.0,"Flat 00
Carly Common, , Flat 42U",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2191,Riley Ltd,"Studio 7
Charlie Well",,Studio 4,W4T 2NB,Lake Jamieburgh,,England,,England,phillips-lee.com,4635448756.0,Head Office,Not Provided,,36.0,Unknown Industry,Unknown,6195935.0,global_median,0.4,"Studio 7
Charlie Well, , Studio 4",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2181,"Nelson, Marshall and Baker","Flat 68
Woods Harbor",,Flat 6,,,Caernarvonshire,England,,England,brown-reid.biz,5541197196.0,Branch,wberry@smith.co.uk,,23.0,Hospitality,Unknown,7468693.0,median_imputed,0.5,"Flat 68
Woods Harbor, , Flat 6",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2274,"Ellis, Singh and Baker","Studio 7
Garry Harbor",,,G1W 4ES,Lake Carolineside,Flintshire,England,,England,griffiths-patel.com,Not Provided,,Not Provided,,46.0,Marketing,100.0,1754700.0,original,1.0,"Studio 7
Garry Harbor",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2895,"Andrews, Wilkins and Stone","Flat 19J
Hayley Estates",,Studio 0,,Junemouth,,England,North West England,England,Unknown Domain,6046461550.0,,dwhittaker@king-baker.com,1985-01-18,39.0,Unknown Industry,50.0,6648084.0,original,1.0,"Flat 19J
Hayley Estates, , Studio 0",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2069,"Allen, Holt and Gregory","Studio 39
Payne Knolls",,Flat 50U,G5 8QZ,Sianview,,England,West Midlands,Not Specified,chambers-tyler.com,Not Provided,Single Site,pateljoe@jones.com,2013-08-26,12.0,Unknown Industry,200.0,6758617.633332491,median_imputed,0.5,"Studio 39
Payne Knolls, , Flat 50U",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2291,Barker Inc,"Flat 97K
Murray Lane",,Studio 5,E2 5XP,Murraystad,Anglesey,England,,England,Unknown Domain,Not Provided,,tcoates@webb.com,,18.0,Unknown Industry,Unknown,4360587.0,original,1.0,"Flat 97K
Murray Lane, , Studio 5",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2131,"Andrews, Lynch and Mann",89 Rita Rest,,Flat 3,B6 8PB,Matthewston,Midlothian,England,South East England,Not Specified,Unknown Domain,7579011465.0,Single Site,doddbrett@evans.com,,6.0,Marketing,50.0,5484383.078470862,model_imputed,0.6,"89 Rita Rest, , Flat 3",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2300,Carter-Allen,"Studio 32
Martin Canyon",,,KT4 4EN,Annaport,East Dunbartonshire,,,England,Unknown Domain,4461409732.0,,Not Provided,,21.0,Construction,200.0,4079382.0,median_imputed,0.5,"Studio 32
Martin Canyon",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2424,Cooper-Evans,"Studio 56
Barnett Glen",,Flat 03,S2 5AR,Wardmouth,Dorset,,West Midlands,Not Specified,Unknown Domain,Not Provided,Single Site,Not Provided,,1.0,Unknown Industry,200.0,8923978.0,original,1.0,"Studio 56
Barnett Glen, , Flat 03",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2326,Page Ltd,0 Sara Overpass,,Flat 23B,NW11 0FR,West Jessicaland,Dundee City,England,London,England,murray.net,8446955398.0,,jameswayne@wright.info,,48.0,Automotive,20.0,3827503.0,original,1.0,"0 Sara Overpass, , Flat 23B",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2144,Sutton-Pugh,"Studio 72E
Kimberley Crossroad",,Flat 36Q,,,Carmarthenshire,England,,Not Specified,shaw.com,8010105916.0,Head Office,Not Provided,,48.0,Transportation,Unknown,7240626.658755358,median_imputed,0.5,"Studio 72E
Kimberley Crossroad, , Flat 36Q",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2423,Thomas Group,"Studio 28H
Shaw Road",,,W91 9SZ,,Leicestershire,England,East of England,England,turner.com,6494028085.0,,Not Provided,2021-08-16,45.0,Construction,Unknown,6589281.0,original,1.0,"Studio 28H
Shaw Road",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2580,"Parker, Winter and Wood","Flat 80B
Davidson Meadow",,Studio 2,S8J 3EJ,,,England,,England,roberts.com,9611993409.0,Branch,gregorydavis@oliver-carter.com,2006-04-07,36.0,Health Care,100.0,2976444.0,original,1.0,"Flat 80B
Davidson Meadow, , Studio 2",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2135,Kaur-Elliott,"Studio 24
Bennett Pike",,,GL4 4DY,,,England,North West England,Not Specified,woods.co.uk,5070311395.0,Single Site,hopkinselaine@lee.org,1981-10-13,44.0,Manufacturing,20.0,11136848.0,original,1.0,"Studio 24
Bennett Pike",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
