id,company_name,address_1,address_2,address_3,post_code,post_town,county,country,region,head_office_country,domain,phone,location_type,company_email,founded_date,company_age,industry,company_size,annual_revenue
2671,Jackson Ltd,465 Catherine flats,,Flat 18p,BN44 1DJ,Lake Michael,Highland,England,East Midlands,England,miller.co.uk,,Single Site,dmorris@hawkins.com,09/26/2000,37,,100,3247776
2373,"Gray, Gibbs and Fleming",9 Williams cove,,,PH6 0PG,,Flintshire,England,,,allen.biz,9031174742,Single Site,shall@dodd.net,11-01-2003,29,,100,7560331
2544,"Parkes, Jackson and Barlow","Flat 68
Samuel trafficway",,Studio 60,L0W 1SF,Boylemouth,Orkney Islands,England,North West England,,pritchard-johnson.com,,Single Site,seanellis@nash.com,15-03-1986,12,,,
2842,"Lewis, Bailey and Smith",95 Damian orchard,,Studio 84L,,Kerrymouth,Anglesey,England,Yorkshire And The Humber,England,,6245019534,Single Site,beverley82@martin.net,,17,Education,,
2233,"Lyons, Smith and Young",23 Smith skyway,,Flat 6,N1 7TB,East Zoeshire,South Lanarkshire,England,Yorkshire And The Humber,England,campbell.com,,Branch,,,23,,200,11026880
2785,Ellis-Scott,01 Damien green,,Flat 97N,W0E 1JG,,,England,East of England,England,reid-rees.com,7896295504,Head Office,usmith@connor.com,03-05-2013,,Marketing,200,7005713
2676,Hancock Ltd,5 Kirby oval,,Studio 63,,Bradleyview,,England,,England,,,Branch,oball@barnes.co.uk,,33,,,
2317,Bailey-Shah,88 Billy harbor,,Flat 8,,New Vincent,Bedfordshire,,Yorkshire And The Humber,England,,7018945860,Branch,,04-10-1986,19,,50,1153218
2648,"Harper, Brown and Wade","Flat 98I
Brandon brooks",,,,West Rosemary,Buckinghamshire,England,,England,holt.com,9271648552,Head Office,,24-01-1995,23,Education,20,
2410,Boyle-Robinson,75 Oliver rapid,,Studio 79,W4E 7PD,Lake Billyfurt,Durham,,,England,gibson.org,,Branch,bsmith@lewis.com,,14,Hospitality,100,4955049
2898,Phillips-Hayes,"Flat 3
Patel mount",,,KW89 6AU,,Cardiganshire,,Yorkshire And The Humber,,bartlett-holloway.org,,Branch,,12-04-2002,9,Manufacturing,100,3399050
2709,Ali LLC,8 Brown road,,,,Dawsonburgh,,England,London,England,brooks.info,4448194776,Single Site,dylan30@wood.info,21-10-2023,38,,20,9618242
2358,Palmer-Roberts,3 Keith gateway,,,CV12 8HT,Walkerbury,Suffolk,England,Yorkshire And The Humber,England,roberts.com,,,,11-07-1997,,Marketing,20,1424293
2258,Dixon Inc,"Studio 38
Marshall ranch",,Studio 3,AB37 9JL,South Maureen,Nottinghamshire,England,Yorkshire And The Humber,England,,9142331347,,mjohnson@wilson-singh.org,,44,Hospitality,,
2744,Cross Inc,"Flat 5
Shaw ferry",,Studio 32,,,,,West Midlands,England,,2021222641,,,,,,,1285508
2627,Bradley-Carter,"Flat 56B
Mills skyway",,Studio 77,LN9W 5SR,Port Ian,Wiltshire,England,,England,robinson-williams.com,,Single Site,,03-04-2013,7,IT,100,5671056
2632,McKenzie-Morgan,08 Deborah canyon,,Studio 04v,CF90 1GS,East Danny,Angus,England,East of England,England,barry-savage.com,8420751293,,hazel84@parker.biz,07-04-1986,16,,200,3194562
2282,"Higgins, Baker and Arnold","Flat 7
Thomas cape",,Flat 2,,,Falkirk,England,East of England,England,lee-cooper.com,6960920419,,allan73@mills.com,08-07-1982,,,,8246900
2376,Frost LLC,"Studio 07
Kerry lakes",,Studio 1,,West Denisefort,East Sussex,England,West Midlands,,,8433208720,Branch,,04/20/1993,12,,200,9452615
2384,"Curtis, Murray and Mitchell","Flat 62C
Mitchell garden",,Flat 31,GY5R 5HQ,Lake Trevormouth,,,East Midlands,England,doyle.co.uk,,Single Site,rickyrobinson@james.net,16-06-2010,36,Transportation,200,
2224,Shepherd-Gill,89 Stephen points,,,WF4 2BY,O'Brienmouth,Tyrone,,London,England,duncan.net,6414375431,,frank06@taylor.com,19-12-1979,,,,3482256
2247,"Field, Saunders and Cook","Studio 4
Cunningham common",,Flat 0,,,,,,England,wood-williamson.com,4648679685,Single Site,sellis@smith.com,10/29/2012,10,Education,20,
2814,"Ali, Wright and Goddard","Flat 9
Fletcher hill",,,GY7B 6RB,New Carlyfurt,,England,Yorkshire And The Humber,England,brown-martin.com,,Branch,kmarsh@mitchell.com,07-12-1976,,,,6004139
2472,Pearce-Richardson,58 Justin knolls,,Flat 54,S41 3SB,Colinbury,,England,East of England,,patel.info,,,lhope@hamilton-gough.com,20-07-2021,,Hospitality,,
2347,Parkin PLC,3 Fox pike,,,EN4 0RA,,Cleveland,England,West Midlands,,jones.info,8221460869,Single Site,zdaniels@ford.com,16-08-1990,31,,50,2321253
2505,Pugh Inc,"Studio 7
Davies wells",,Flat 6,NE5X 7NF,South Barbaraview,Hertfordshire,,North West England,England,harris.biz,6260036588,,,,4,Health Care,100,10531319
2639,Palmer Group,"Flat 71
Simpson place",,,,Port Julie,Cornwall,,,England,hughes-smith.biz,2610616722,,pward@bell.biz,24-11-2011,,,,8658687
2127,"Thomas, Webb and Powell","Flat 12
Mills rapid",,Studio 64,W6 2YT,Sophieton,,,East Midlands,England,,4597283878,,lmorley@evans.com,07-02-2012,,Construction,,4025884
2716,Johnson-Reid,"Studio 95
O'Brien hills",,,WD2E 9DY,Phillipshaven,Aberdeen City,England,East of England,,gardiner.com,9207854946,,zwilliams@talbot.com,29-10-2023,41,Manufacturing,20,5915175
2905,Miah Ltd,6 Brown well,,Flat 36i,N4K 5XA,Campbellberg,,England,,England,benson.com,7236481835,Branch,tward@morris.co.uk,06/23/2017,31,,100,7530736
2619,Johnson Group,6 Heather harbors,,Flat 5,S32 3JZ,Daviesport,Dorset,England,London,England,webster-jones.com,,Head Office,,31-01-2010,,Manufacturing,,
2855,"Tomlinson, Brooks and Lee","Studio 55Z
Stevens mission",,Studio 4,EN5 7ZH,North Shannonberg,Tyne and Wear,,North West England,,brown-iqbal.com,8084828536,,,13-11-1989,37,Health Care,,
2803,Davidson Group,167 Ashley squares,,,G4S 6TS,Port Hayleyhaven,Scottish Borders,England,,,,,Branch,grahamiain@barry-lee.biz,03-12-2023,34,IT,20,9662750
2645,Spencer LLC,347 Lucy inlet,,Flat 51,N7 4QE,,Stirling,,,England,akhtar.com,9188122957,,hayley29@davies.net,01-11-2002,37,Retail,200,
2846,Cooper Group,"Flat 90n
Turner lock",,Flat 30,S0 0GY,Anthonymouth,Hertfordshire,England,,England,,1505895243,Single Site,baileynorman@evans.net,02-03-1998,,,200,5575695
2556,"Bowen, Grant and Heath","Studio 19d
Tracy summit",,Flat 94,,North Alexander,West Lothian,England,,England,,4532004455,Branch,raymond00@harris.com,06/13/2013,40,Automotive,200,
2548,Ellis-Simpson,061 Clifford rue,,Studio 2,BR11 6HQ,Peterbury,,England,,England,allen-miller.info,8211579813,Single Site,hydechristian@sims-fowler.org,11-10-2018,49,Marketing,,10010732
2577,Jackson-Brown,8 Rogers mall,,Flat 6,L89 4JY,Jenniferchester,Angus,England,West Midlands,England,barrett.com,9234720322,Single Site,,10/26/2018,,Education,20,1796771
2795,"Thomas, Jones and Bell",40 Brown village,,Flat 42N,M9 6HY,Owenborough,Cornwall,England,West Midlands,England,,6018459339,Single Site,,07/30/2003,34,,,8975518
2085,Rhodes-Shah,"Studio 10l
Jonathan unions",,,,,Wiltshire,England,London,England,,,Branch,ydonnelly@bailey.com,12-01-2025,44,,100,
2242,Smart LLC,"Studio 04j
Mary glen",,Flat 60,G4 1ER,Khanmouth,Aberdeen City,England,,England,watson-godfrey.com,,Branch,frostmalcolm@wilson.co.uk,05-07-1995,24,Construction,20,
2698,Anderson-Page,"Studio 4
Julia ferry",,Studio 6,,East Leonard,,England,,England,,,Head Office,,,,,100,10756415
2159,Ward-Reed,04 Williams ways,,Flat 66,,Lake Alexandershire,,England,,,griffiths.com,9702768795,,ricky24@porter-richardson.com,01/29/1995,35,,200,10448401
2524,Jones-Harris,"Flat 79
Parsons orchard",,,FY6 6FH,,North Lanarkshire,England,,,webb-williams.com,6444034692,Head Office,louise09@woods-oliver.com,01-12-2005,27,,200,
2035,Hunter and Sons,"Flat 67L
Jean stream",,Studio 8,,Waynebury,,England,,England,patel.com,1521826873,Single Site,smithronald@hill.com,09/28/1985,50,Marketing,50,
2540,"Morton, Shaw and Johnson",507 Freeman ferry,,Flat 24a,S0S 5XS,Lake Stephanie,Inverclyde,England,,,,,Single Site,twilliams@jenkins-webb.biz,17-04-1980,30,Manufacturing,100,6484609
2170,Clarke and Sons,302 O'Donnell ranch,,,,East Paigehaven,Perth and Kinross,England,Yorkshire And The Humber,England,alexander.co.uk,,Single Site,gibsonlauren@hall.co.uk,07-11-1976,5,,100,
2654,"Birch, Parkes and Whitehead","Studio 71
Hudson knolls",,Studio 15j,HU8 5WH,New Douglaschester,,England,Yorkshire And The Humber,England,,9349760408,,katy80@payne.com,17-02-2016,18,Manufacturing,100,7110632
2890,Shaw-Kelly,"Flat 3
Davis ramp",,Studio 3,M1F 5DA,Hutchinsonhaven,Shropshire,,South East England,England,davies.com,,Single Site,owengreen@noble.com,08/19/2025,23,,200,4521807
2857,"Ellis, Hawkins and Chapman","Flat 0
Christopher orchard",,Flat 2,,,Northumberland,England,North West England,England,rahman.com,7835561356,Head Office,tbrooks@noble.info,,36,Manufacturing,,7334303
2847,"Thorpe, Donnelly and Wood",918 Steven crossroad,,,SO81 4ES,West Carol,Devon,,East Midlands,England,davis-williams.org,,,usmith@dale-pratt.co.uk,08/25/2002,,Hospitality,200,6918034
2913,Clarke LLC,06 Kelly fields,,Flat 36,WR63 0NH,Jamieside,Highland,,,England,,9671027898,Single Site,,03-07-1984,6,,200,7498463
2733,Cook-Webb,"Flat 69
Sharon canyon",,Studio 0,W00 5BT,North Bryan,Armagh,England,,England,foster-woods.com,7203040761,,richardspaula@short.co.uk,,1,Automotive,,11617781
2095,Moss-Hopkins,1 Clarke avenue,,Flat 48,G41 4YR,,Falkirk,England,,England,williams.info,,Single Site,stanley20@hughes.com,11-08-2016,8,,100,11238494
2563,Stephens-Jones,1 Amelia river,,Flat 47T,M0F 9AN,,,England,London,,moore-king.com,7964986847,,,06/21/2012,3,,50,2499599
2240,"Shah, Pritchard and Phillips","Flat 59x
Glenn villages",,Flat 8,M15 2DN,Lake Matthew,Down,England,West Midlands,England,gill.com,4442103553,Branch,zcarpenter@moore-stephenson.biz,07-07-1978,11,,200,6918393
2742,Lucas LLC,"Studio 13d
Wood point",,,G8U 3NG,,,England,Yorkshire And The Humber,England,booth-turner.com,2995330814,Single Site,,12/29/1995,1,Hospitality,,
2574,"Marsden, Ali and Smith","Flat 8
Carolyn coves",,Flat 8,,,,England,South East England,England,hurst.com,5633804216,Single Site,,14-05-1995,,,100,
2690,"Hunt, Kemp and Barber",912 Lowe cove,,,TQ3X 9LT,,,England,Yorkshire And The Humber,,saunders.co.uk,4891212938,Head Office,katyberry@osullivan.com,,43,Health Care,100,5901629
2460,Preston Group,"Flat 44
Marilyn crossing",,Flat 39,S01 2WA,Patriciaville,Norfolk,,,England,woods.com,7822066663,Head Office,,,31,Construction,50,7559885
2553,Brown-Long,582 Thompson summit,,Studio 8,IP5B 4WX,Lake Ericfurt,Lincolnshire,,,England,morgan.biz,1467832262,Head Office,josephinehope@nicholson-jarvis.com,,1,Transportation,20,
2888,Walker LLC,924 Adams mills,,Studio 4,S5E 5BQ,Morrisport,Bedfordshire,,West Midlands,,marsh-burgess.com,,,steven71@potter.com,,22,Manufacturing,100,6290280
2206,Kemp Group,96 Tracey island,,Flat 64,E9 0ZW,Port Kayleigh,East Ayrshire,England,South East England,,gill.com,8631895203,Head Office,stuart20@hunt-white.info,09-03-1984,,Marketing,,8938316
2392,Owens-Marsh,9 Jones locks,,Studio 96L,,New Kirstyburgh,Greater London,England,West Midlands,,miller-jones.com,,Single Site,,,18,Health Care,,10536858
2794,Wall Ltd,73 Weston fords,,,AB2Y 4UR,Juliachester,,England,London,England,,8153208416,Single Site,greenmarcus@white-wilkins.co.uk,04-11-1983,,Automotive,,
2397,Dobson-Stevens,04 Gill summit,,Studio 87C,KW9 2UN,Port Sara,Worcestershire,England,,England,,7741679326,Single Site,,08/24/2006,,Health Care,100,2367443
2766,Lawson Ltd,496 Payne walks,,,SN8E 0TQ,East Charlie,Greater London,England,,England,,,Head Office,grace82@hall.co.uk,07/22/1983,19,Health Care,,6057118
2848,Mason-Stewart,"Studio 91
Smith parks",,Flat 76q,BD46 3LZ,West Connorstad,Cumbria,England,,,ali.com,7648956158,,,04-04-2017,,Marketing,,11596433
2217,Burrows Inc,"Studio 48l
Porter squares",,Flat 29,M3B 2GN,,,England,East of England,England,benson-parsons.info,,,johnsonlauren@thomas-collins.com,12-11-2012,49,,,
2004,Baker-Singh,2 Kerry spur,,Flat 96,L7B 5SS,Rossview,,England,,,,5409009165,,othomas@clarke.co.uk,16-12-1987,,Automotive,50,3710343
2768,"Harris, Morley and Gray",1 Leigh bypass,,Flat 1,CO4 4QW,North Mandyhaven,Pembrokeshire,England,South East England,England,burrows-turner.com,1438308940,,wwall@long.info,04-01-2024,22,,100,9350868
2642,"Cameron, Kelly and Gregory",4 Douglas fort,,,L5T 4ZX,,Aberdeen City,England,North West England,,,9208659609,Head Office,pslater@hughes.com,11/19/2010,,,,7437684
2704,"Smith, Riley and Hall","Flat 93q
Bradley pike",,Studio 5,S87 6WQ,New Tracytown,,England,West Midlands,England,,7342279868,Head Office,mohammad06@king.com,24-02-2001,32,,100,1294219
2612,Brown and Sons,2 Rowley ports,,,BB96 5LR,,,England,London,England,davies.com,3176074959,Single Site,,27-03-2000,,Hospitality,,
2738,Mason-O'Sullivan,"Flat 80
Clark islands",,Studio 8,S9U 6GH,,Cardiganshire,,London,England,wright-smith.com,,Branch,gwilson@ball.net,,,Health Care,,
2546,Hodgson-Welch,639 Hunt port,,Studio 86,TW41 8WR,,Anglesey,,East of England,,,5364099770,Head Office,russell75@bartlett-rogers.com,09-03-2022,,,,
2725,Dawson-Anderson,766 Shirley ridge,,,,,Flintshire,England,West Midlands,England,allen.com,,Single Site,nwoodward@atkinson-thompson.info,04/23/1988,,Retail,,5785550
2683,Gill and Sons,"Studio 4
Rogers point",,Studio 75,,Alexanderport,Dundee City,England,,England,,,Branch,mandy28@evans-warren.com,,32,Construction,100,11958896
2098,Burke-Cook,"Flat 46
Brown passage",,,PE9 8BG,,Oxfordshire,England,East Midlands,,webb.com,5461665370,,watersjordan@ball-alexander.com,,,Retail,,
2804,"Mason, Williams and Burton",8 Gavin oval,,,,Robinsonside,Gloucestershire,England,East of England,England,baxter-chapman.com,,Branch,,07/25/1977,,Transportation,50,
2727,West-Jones,164 Dobson hollow,,Flat 27Q,,Port Jean,,England,Yorkshire And The Humber,England,wright.com,8093458335,Head Office,,,39,,20,4925072
2573,Jarvis and Sons,11 Ellis trace,,,LA6X 8ZF,Owenmouth,,England,North West England,England,holmes-gough.com,8510645225,,beverley71@jordan.com,,40,Manufacturing,,
2406,Wright LLC,365 Bates locks,,,,Lake Howard,Oxfordshire,England,,England,myers.com,,,lawrenceharvey@allen.info,03/25/1987,,IT,100,3633903
2502,Davis LLC,"Flat 81
Trevor prairie",,,,Collierborough,Northumberland,,Yorkshire And The Humber,England,,1124613448,Single Site,,12-06-1991,41,IT,100,7961516
2047,"Reid, Stewart and Moore",738 Diana burgs,,Flat 74g,N6F 4GW,,Suffolk,England,Yorkshire And The Humber,,,,Single Site,ifreeman@walker.com,,50,Hospitality,200,10470600
2032,"Williamson, Marshall and Brown",63 Samuel row,,Flat 92,N98 8XP,Glennville,West Yorkshire,England,West Midlands,,reeves-coleman.com,1267861962,Single Site,jacksonconor@akhtar.net,07-07-2000,,,100,7668663
2779,Scott Inc,"Studio 10
Patel parks",,Studio 9,,,,England,East of England,England,,,Single Site,billy90@russell.com,07/27/1985,16,,20,3908376
2839,Hill Ltd,9 Mitchell burg,,Flat 87,,New Leon,,,North West England,England,forster-johnson.com,2669033515,Head Office,,,25,,50,
2200,Osborne-Johnson,"Flat 51
Moran cove",,Flat 04c,M81 4UJ,,,England,,England,,4341386598,Branch,bethany27@burgess-davis.com,,,Hospitality,,6848796
2134,"Brooks, Stephenson and Thomas",72 Quinn drives,,Studio 57,,Gibsonbury,Carmarthenshire,England,East Midlands,England,rahman.co.uk,2417714777,Head Office,adrianrichardson@saunders.info,06-04-1983,31,,,3632804
2027,"Smith, Roberts and Gregory",5 Russell isle,,,B9 3GA,Lake Benjaminberg,Anglesey,,East of England,England,walker.org,9718927948,,fosterdennis@jackson.info,11/27/1990,19,Hospitality,200,9396529
2880,Ward-Henderson,15 Rees pike,,,GL49 4RN,North Mandyville,South Ayrshire,England,East Midlands,,campbell.org,6404303565,Single Site,,,10,Retail,100,
2230,"Edwards, Cunningham and Bailey","Flat 0
Dobson point",,Flat 6,NP7 4GR,New Clive,Devon,England,,England,,7421890477,Branch,higginscallum@sharpe-white.com,09-07-1987,2,,,5826621
2489,Murphy Inc,"Studio 29
Sheila freeway",,Flat 8,,Port Suzannetown,Merseyside,,North West England,,byrne-robinson.org,8797851981,,dbarber@elliott.biz,24-02-1976,,,,8887321
2772,Davis LLC,65 Mathew summit,,Flat 09D,,New Lydiaton,Stirling,England,London,England,thomas-jones.com,1540285379,,teresasmith@parker-clarke.biz,,1,IT,50,10692373
2378,Sharp Group,713 Leonard forks,,Studio 21,,,Lincolnshire,England,,England,poole.com,7964418925,,,10-07-2010,15,Retail,100,1108226
2288,Kerr-Green,"Flat 21Y
Daniel prairie",,,,Robertstad,Dundee City,,,England,nicholson.com,3349813113,Single Site,,07-08-2000,34,Marketing,,3194370
2418,Evans-Murray,"Studio 03
Metcalfe mountains",,Studio 13,B6K 8SH,South Ann,Radnorshire,England,,England,owen-long.net,2121437861,Single Site,elaine00@barton.com,04/25/2025,,,,
2674,Marshall PLC,472 Richards view,,,S73 2EW,Port Fiona,Down,England,,England,cameron-edwards.com,2624935850,Branch,marionthompson@harris-thompson.com,07-12-2009,,,,7173054
2391,Williams Inc,"Studio 1
Glenn trace",,Flat 19,,Rachaelshire,Suffolk,England,Yorkshire And The Humber,England,wilson.com,2056092871,,,04/20/1979,28,IT,200,5822081
2592,"Gregory, Reynolds and Mason","Studio 99
Johnson stravenue",,,BT31 0WL,,Shropshire,England,East of England,England,mills.com,8471052520,Branch,,09/14/2005,33,Retail,50,
2498,Gallagher-Thomas,6 Michael green,,Studio 24,IG7V 6PG,Hughfort,Leicestershire,England,,England,webb.co.uk,6866312321,Branch,edwardsalexander@smith-king.org,11/23/2006,15,Education,200,5576112
2138,Stephens Group,40 Roberts garden,,Studio 62d,,East Lydialand,Surrey,England,North West England,England,hartley-mistry.net,,Branch,tparry@pearce.biz,,27,,100,10287557
2062,Stevenson and Sons,8 Morton divide,,,G17 3YS,Waynefort,Antrim,England,East of England,,,1412246963,,,04/18/2017,2,,100,
2471,"Adams, Taylor and Sutton",7 Timothy burg,,Flat 3,,Port Sandrastad,Flintshire,England,East of England,,thompson-bond.co.uk,1450427225,Single Site,rebeccaball@baker.co.uk,09/17/2007,16,Retail,20,9304303
2647,"Ford, Hayes and Todd","Studio 95
Graham knoll",,,RG8A 9SX,Darrenside,East Ayrshire,England,West Midlands,England,johnson-gregory.com,2552594497,Single Site,marshallvanessa@whitehead-jones.com,04/30/1978,9,Manufacturing,,11820986
2128,Bentley-Lynch,"Studio 58D
Darren crossroad",,Flat 52,,Swiftside,Lincolnshire,,Yorkshire And The Humber,,morgan.net,9409790055,Branch,sally65@cox.com,13-08-2008,47,IT,,1069186
2858,Fisher-Dawson,520 McDonald pines,,Flat 9,L2 4LQ,,Wiltshire,England,West Midlands,England,,1343913901,,claresmith@thomas-storey.biz,31-08-2016,14,Manufacturing,200,11354846
2520,Wilson-Pratt,"Flat 56
Rachael pike",,Flat 27g,DT82 3JQ,Harrisonton,Eilean Siar,,South East England,England,robinson-franklin.com,8144769205,Branch,lpowell@hart.net,25-08-2000,,Marketing,50,
2838,"Slater, Watson and James",38 Brooks unions,,Studio 89P,CO2W 9YR,,Staffordshire,,Yorkshire And The Humber,England,,,,,18-05-2008,47,Automotive,100,9770096
2637,Wilkins-Johnson,"Studio 01U
James oval",,Studio 12A,N23 2YU,West Sarah,Worcestershire,England,East of England,England,king.org,,,carlylawson@thomas-collins.com,03/17/1992,,Automotive,50,8964694
2064,Edwards-Cooper,"Studio 57q
Walker curve",,Flat 7,CT1V 7SR,New Nataliemouth,Hertfordshire,,North West England,England,,2850311224,,aheath@oneill.com,03/27/2000,19,Transportation,100,7765480
2812,Russell-Jones,"Studio 97l
Lawrence meadows",,Studio 43,E90 9TZ,Townsendborough,Surrey,,South East England,England,,3175105106,Head Office,georgiathompson@taylor.net,31-12-2006,24,Retail,20,
2014,Barnett-Freeman,20 McCarthy drives,,Studio 25G,WC2E 2WT,South Bruce,Lancashire,,,,lee-hall.com,5627417981,Head Office,faulknerronald@little-edwards.biz,,,Education,20,6038571
2156,Burns-Bray,2 Andrew expressway,,Flat 88,,New Malcolmland,Derry and Londonderry,England,South East England,England,,9114658914,Head Office,barlowjason@clark-evans.com,,20,Manufacturing,20,8492618
2040,Middleton-Jones,14 Lord parkway,,Studio 1,CW5M 0NA,New Francescahaven,,England,,England,,2720576114,,,,5,Education,20,4716988
2492,"O'Neill, Carroll and Atkins",326 Janet lodge,,Studio 1,WR14 5RE,Donaldmouth,North Ayrshire,England,East Midlands,England,,,,kmurray@moore.org,30-10-1990,37,Transportation,,6392288
2379,Rogers-Lambert,"Studio 7
Danny tunnel",,Studio 62G,W1 0NA,,,,London,,,3746184141,Single Site,zoe73@gardiner-martin.co.uk,01-01-1983,44,,50,
2187,"Poole, Roberts and Russell","Flat 61t
Pearce summit",,Studio 81,,,Wiltshire,England,South East England,,walker.com,,,charlieanderson@clark.com,07-05-2021,32,Hospitality,200,1701728
2763,"Green, Thompson and Matthews",64 Cooper mountains,,Flat 5,HG78 2FT,,,England,,,,6842977747,,gcooper@jones.com,19-09-1977,,Construction,,9227714
2216,Sharp-Hunt,"Studio 6
Thomas fords",,Studio 40z,,,Shropshire,England,,,robinson-harris.biz,,Head Office,kellydaniel@wright-mann.net,08-09-2012,,Transportation,100,8986164
2791,Chapman-Mellor,49 Heather grove,,Flat 66,,,,England,,England,,,Branch,natalie73@smith-doyle.info,08-08-1997,,Construction,,1755023
2052,Davies-Smith,"Studio 6
Harrison wells",,Flat 3,B0H 5HH,Lynnburgh,Aberdeen City,England,London,England,kaur.net,4771600783,Single Site,,06-04-1978,7,Automotive,,
2878,Clark Inc,042 Francis squares,,Flat 2,,,East Dunbartonshire,England,East of England,England,thompson.com,,,timothy56@kaur-smith.com,,,Health Care,20,2382462
2337,Davidson-Richards,"Studio 7
Sykes row",,Flat 35,B8 6LP,,,England,Yorkshire And The Humber,England,phillips-mason.com,6840966573,Branch,elizabethrichardson@richards.com,,12,,200,4026721
2748,Walker-Harris,971 Duncan road,,Studio 4,LN8B 8RN,,Caernarvonshire,England,,,williams.co.uk,,Single Site,,11/29/2021,,IT,,4491964
2719,"Parkin, Tomlinson and Grant",94 Wright mill,,Flat 16a,DN3 7HZ,,Devon,England,,,brown.net,5114326037,Head Office,bruce02@pickering.com,19-11-2000,4,Hospitality,20,9905673
2724,"Kent, Green and Whitehouse","Studio 73c
Begum corner",,Flat 6,,,Pembrokeshire,,,England,andrews.com,4979443918,,martin56@hodgson.biz,,38,Marketing,,
2295,Walker LLC,8 Francis ville,,Flat 85h,M7 4AF,,,England,,England,,8008770932,Branch,louise89@hodgson.com,22-07-2023,,,50,
2701,Slater-Weston,499 Graham locks,,Flat 83G,BL81 2ET,Port Rebeccafurt,,,,England,jones.info,,Branch,alison40@middleton.org,06-08-2021,4,Transportation,20,
2251,Jordan-Steele,40 Townsend prairie,,Flat 79,M60 2ZE,,,England,South East England,,reeves.info,4705980831,,kreynolds@morris-davey.info,29-02-1992,1,Manufacturing,200,
2726,"Morris, West and Francis","Studio 9
Hobbs squares",,Studio 76W,WD8 6BJ,New Denisfurt,,England,West Midlands,England,morris.com,,Head Office,hsmith@collins.com,,18,,200,7356885
2461,Evans and Sons,50 Kay point,,,NP8P 8EG,Port Gavinside,Cardiganshire,England,West Midlands,England,clark-harris.com,,Single Site,peacocksharon@kelly.biz,12/14/1997,15,Health Care,,6727358
2455,Mills Group,"Studio 26
Amelia squares",,Flat 26v,,Sarahhaven,,England,North West England,England,khan.org,,Head Office,,13-12-2007,,Automotive,20,
2596,Roberts LLC,417 Charlie roads,,,,Wayneton,Denbighshire,England,London,,burrows-pugh.com,6231477002,Head Office,,01-12-1995,,,,
2815,"Adams, Singh and Peters","Studio 18H
Jasmine streets",,Studio 44,,,Dorset,England,London,,,3870130804,Single Site,andrea17@townsend-rogers.com,31-07-1985,,Hospitality,,5007947
2862,"Pickering, Davies and Mills",85 Bradley fork,,Flat 6,,Lake Adrianside,,England,East Midlands,,,6667555808,Branch,,01-06-1991,,Construction,,
2269,Hyde-Carter,93 Parkinson springs,,Flat 36l,,South Ashleighburgh,Bedfordshire,England,,,bentley.com,2053546225,,webbgerard@hill-davies.biz,08/25/2018,37,Hospitality,50,10757525
2201,Holmes-Walker,9 Carole avenue,,Studio 34m,E4 1UD,New Annefurt,Staffordshire,England,,,,4073112161,Single Site,ghall@wyatt.com,09/14/1976,28,Education,,2306851
2161,Franklin-West,"Flat 93O
Smith stream",,Flat 19,RH3W 8EG,,,,London,England,,,Head Office,,09/28/1986,31,Education,100,
2555,Ashton-Coates,"Studio 38i
Herbert ridges",,Studio 7,,South Eric,Derbyshire,England,South East England,,,1949620063,Branch,,12-05-2012,,Construction,,10256771
2729,"Wallis, Parker and Rose","Flat 55r
Singh crest",,Flat 03M,L9W 6HA,Port Josephinechester,South Yorkshire,England,East Midlands,England,,3240746582,Head Office,jemma60@lambert-burgess.com,10/25/1986,22,,100,2658956
2401,Evans Ltd,"Flat 22
Christopher rue",,Studio 5,,North Janice,,,,,king.co.uk,4317561046,Single Site,,07/30/1986,,IT,100,10582561
2702,"Taylor, Burton and Martin",821 Duncan course,,Studio 4,LD3V 1ES,,Merseyside,England,East Midlands,England,hodgson-lewis.org,,Single Site,martinnigel@rees.com,,36,,,2895605
2476,"Francis, Barnett and Townsend",4 Evans flats,,Flat 4,G78 9RH,Foxview,Renfrewshire,England,North West England,England,thomas-evans.com,9628189518,Head Office,,28-08-1995,48,,100,
2821,Hopkins-Jones,"Studio 18
Hill cliff",,,KA73 7NL,,West Dunbartonshire,England,London,,,8507636274,Branch,scottsykes@jones-sharp.com,20-01-2008,16,Marketing,20,
2771,Clements-Potter,387 Warner trace,,Studio 6,S82 4XB,New Clivemouth,East Sussex,England,,,fisher.com,9147841771,,sara62@cox-hutchinson.com,05-04-1989,,Automotive,200,3321348
2105,Cooper-West,"Flat 18
Clayton pike",,Studio 5,,East Lynnemouth,Wiltshire,England,East Midlands,England,dawson.com,1859110385,Head Office,kim35@newton-hayes.biz,,44,,20,2156393
2565,Howell-Gill,62 Mann lakes,,Studio 6,,,Northumberland,England,East of England,England,,,,egray@hughes.co.uk,07/22/2013,,Automotive,,5848232
2389,Lees Inc,59 Craig mission,,,SO93 1WG,South Joan,Fife,England,North West England,England,jenkins-hughes.com,,,ruthchambers@higgins-russell.net,30-07-2021,,Manufacturing,,4415085
2001,Reed Ltd,"Flat 0
Mitchell extension",,,,Parsonsborough,Lincolnshire,England,East Midlands,,sanders.com,,Branch,malcolm03@noble.info,06/15/2000,,Construction,20,2694522
2332,"Brown, Bryant and Hughes","Flat 1
Emma motorway",,Flat 47,,Port Malcolmside,,,East Midlands,,parker-lee.com,1468476208,Single Site,,05-08-2006,,IT,50,7063033
